date,dte,T,S,F,r,carry
2022-02-18,42,0.11506849315068493,39.630001068115234,39.584441845989296,-0.007284385297665619,-0.009996444189534192
2022-02-18,55,0.1506849315068493,39.630001068115234,39.59223105175735,0.040732042469471354,-0.006327910117816398
2022-02-18,91,0.2493150684931507,39.630001068115234,39.6336604228901,0.009829029609050608,0.0003703495781958707
2022-02-18,182,0.4986301369863014,39.630001068115234,39.73183163011616,0.005821469934774513,0.005146573301465204
2022-02-18,336,0.9205479452054794,39.630001068115234,39.97281357328369,0.009515384344676388,0.009356523212438588
2022-02-22,24,0.06575342465753424,38.61000061035156,38.60471920124015,-0.10096382488003999,-0.0020804693860784484
2022-02-22,31,0.08493150684931507,38.61000061035156,38.62537139930744,-0.13370435397805178,0.004686418718216227
2022-02-22,38,0.10410958904109589,38.61000061035156,38.56395424002836,0.03645273894785842,-0.01146209385698716
2022-02-22,51,0.13972602739726028,38.61000061035156,38.55206967873203,-0.001876548858371914,-0.010746311047414813
2022-02-22,87,0.23835616438356164,38.61000061035156,38.58291293267871,-0.021216564857484452,-0.0029444078381741885
2022-02-22,178,0.4876712328767123,38.61000061035156,38.614561441858534,0.0008544027241946939,0.00024220964461366075
2022-02-22,332,0.9095890410958904,38.61000061035156,38.86777277738773,0.014464960595778984,0.007315521150637159
2022-02-23,23,0.06301369863013699,35.90999984741211,35.886172222939344,0.026711839334949913,-0.010533543600585588
2022-02-23,30,0.0821917808219178,35.90999984741211,35.8902978908693,0.01401747382874685,-0.006677051530552887
2022-02-23,37,0.10136986301369863,35.90999984741211,35.86929297682182,0.026458456265047437,-0.011188960066191932
2022-02-23,50,0.136986301369863,35.90999984741211,35.88245042050707,-0.04850505811050618,-0.005602561983265379
