gate,dip,stop,is_on_days,is_on_rate,is_on_sharpe,is_bp_per_on_day,is_trades_per_on_day,is_sharpe,is_maxdd,is_cagr,is_win_rate,is_worst_day,is_yrs_pos
5.0,0.007,0.03,191,0.19292929292929292,0.2883361810256993,4.937421812534224,3.329842931937173,0.12689968537838633,-0.18935330099678427,0.005986230421727079,0.7468553459119497,-0.060607501875468886,2/5
3.0,0.007,0.04,625,0.6313131313131313,0.27161749010099984,3.7036539041635343,2.4496,0.2158663413357075,-0.5681530755605502,0.02142325047639515,0.7119529719137818,-0.08060000000000019,3/5
3.74,0.002,0.0221,425,0.4292929292929293,0.26123054741156243,2.902597844690325,4.562352941176471,0.1712613162189047,-0.3406807701609238,0.014489895123525276,0.8839608045384219,-0.04480000000000013,3/5
3.74,0.0055,0.03,425,0.4292929292929293,0.25985400819425986,3.754341152786865,3.378823529411765,0.17035900332260953,-0.3266345392316614,0.01198292151793634,0.766016713091922,-0.060607501875468886,3/5
3.34,0.004,0.0221,527,0.5323232323232323,0.2520455372329827,3.1071463290058023,3.840607210626186,0.18396451434595598,-0.4899675261736761,0.0159241244400401,0.7964426877470355,-0.04480000000000013,3/5
5.0,0.005,0.04,191,0.19292929292929292,0.2191295380045916,3.6969970126881733,3.670157068062827,0.09644658929473018,-0.25205145039541943,0.0003871789529941161,0.8045649072753209,-0.08060000000000007,2/5
3.0,0.0055,0.0221,625,0.6313131313131313,0.18242026741848313,2.295931688400148,3.1984,0.1449816950710602,-0.5823678071973999,0.004604834031867622,0.7388694347173587,-0.04480000000000013,3/5
5.0,0.004,0.015,191,0.19292929292929292,0.17021210385931332,2.1411697505432596,4.183246073298429,0.07491860876165146,-0.27527140787351656,0.0007328114578288858,0.7672090112640801,-0.03127184518942479,2/5
3.0,0.007,0.03,625,0.6313131313131313,0.16070262751341025,2.1478104863659127,2.5712,0.12772191858810047,-0.5646898897181241,-0.0019551399394224234,0.7075295581829496,-0.060607501875468886,3/5
4.25,0.004,0.0221,307,0.3101010101010101,0.15564013538118565,2.1203763659024193,4.019543973941368,0.08676563830605001,-0.3704125247094717,-0.0018060599141882516,0.8063209076175041,-0.04480000000000013,3/5
2.5,0.005,0.0221,742,0.7494949494949495,0.15139505349845683,1.8011944499371961,3.22911051212938,0.1310884668107514,-0.5654702095216617,0.00014157946771353735,0.7441569282136895,-0.04480000000000013,3/5
2.5,0.007,0.04,742,0.7494949494949495,0.14376903387549475,1.8504456400656806,2.3086253369272236,0.12448546305363992,-0.5687997596345784,-0.00490748399150065,0.7005253940455342,-0.08060000000000019,3/5
5.0,0.002,0.0221,191,0.19292929292929292,0.11971231874275927,1.4751000066114632,4.49738219895288,0.05269244393401686,-0.18583521961637905,-0.0021915878435364577,0.8742724097788126,-0.04480000000000013,2/5
5.0,0.0055,0.015,191,0.19292929292929292,0.11799328453864501,1.6174275517611636,3.842931937172775,0.05193582987067807,-0.2696786845539617,-0.0035764968467612013,0.7125340599455041,-0.03127184518942479,2/5
